emotion,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
surprised,-512.34174,34.218216,-13.267251,5.1567016,-2.8644912,-9.602235,-13.061967,-8.484278,-8.763789,-0.58104914,-8.856789,-4.672015,-8.578113,0.44698378,0.45676896,0.5053687,0.60152304,0.62488204,0.630649,0.48799446,0.4749344,0.4849751,0.47494948,0.48079547,0.4764823
surprised,-512.27,34.51178,-15.358461,0.878275,-6.3735676,-8.086004,-13.149243,-9.5342865,-8.604203,-1.0269287,-8.273771,-3.0828888,-9.544801,0.49333122,0.50433683,0.54044247,0.6071896,0.6098644,0.63966125,0.5604251,0.555416,0.5831287,0.58383447,0.6119637,0.5104558
surprised,-495.13617,27.44834,-15.781745,-3.197506,-8.003457,-8.315485,-13.106385,-10.315258,-9.51814,-2.526735,-7.6437025,-5.4451127,-9.569555,0.5070699,0.5322064,0.5304145,0.5773237,0.6694094,0.7113382,0.48519942,0.46434376,0.52999467,0.5255608,0.52365667,0.476131
surprised,-516.8349,29.673363,-14.436462,-0.38105297,-5.1788993,-8.119072,-11.91629,-9.504532,-8.6978245,-1.4461415,-7.464202,-4.4025517,-7.603113,0.4374906,0.49156034,0.5541259,0.64197737,0.6406965,0.6434845,0.5485642,0.4864432,0.45849583,0.44548893,0.4864515,0.4963959
neutral,-678.5724,37.03442,-8.621847,-0.6041372,-11.685982,-9.0674925,-16.631886,-10.340189,-8.787601,-8.63832,-5.0381513,-5.97613,-5.315438,0.39713752,0.34084615,0.28935468,0.31315586,0.29124478,0.2854307,0.32334483,0.39549696,0.4409847,0.4836274,0.46943513,0.38338172
neutral,-674.1036,33.93589,-13.615335,1.2218256,-14.109386,-9.204208,-16.17704,-10.548537,-7.2016163,-9.8110895,-4.800002,-5.6498775,-7.196838,0.45226726,0.42713892,0.34143192,0.37071565,0.3692014,0.38683617,0.41006696,0.44896606,0.5153206,0.5031054,0.47873586,0.4488471
neutral,-669.3549,36.680946,-6.75931,0.38648042,-10.793032,-7.763473,-17.392103,-7.320591,-7.057832,-6.4746103,-2.0091343,-7.14262,-3.7247102,0.38489217,0.3570771,0.3719177,0.3862451,0.33961403,0.3803062,0.37332377,0.3715967,0.47252795,0.4376484,0.4744034,0.42298117
neutral,-657.7114,31.640663,-4.546483,-0.45940948,-9.700078,-10.726337,-18.99888,-8.944487,-8.0556755,-8.206596,-2.7225435,-4.4662476,-5.1235523,0.37820047,0.39576256,0.37164876,0.3660196,0.3218219,0.3776817,0.40824535,0.4666896,0.48957017,0.44991487,0.54383886,0.45726436
calm,-737.494,36.29954,-4.746248,2.9253833,-7.4082847,-8.30639,-17.553785,-11.158881,-9.180402,-7.6241384,-6.273549,-8.495468,-5.2760787,0.27800187,0.24921234,0.32048878,0.42501464,0.37507802,0.34383148,0.36836833,0.53288126,0.61455876,0.50156695,0.3562189,0.2686548
calm,-734.06586,38.955914,-2.5268524,1.3424855,-9.658821,-6.260407,-13.764549,-10.832585,-7.1835394,-6.742521,-5.894051,-6.8900523,-3.9410634,0.30678448,0.31264868,0.36733276,0.31284845,0.2533709,0.22788306,0.26385608,0.43029004,0.48394975,0.44224566,0.3749273,0.28522974
calm,-720.2902,32.798286,3.6318707,5.248052,-8.695307,-5.761563,-15.748084,-6.323586,-9.555262,-3.076384,-5.6686053,-5.2981277,-3.1149414,0.3351347,0.31387046,0.2829449,0.3425891,0.4136002,0.3845274,0.37963358,0.43877485,0.6727653,0.8043737,0.5726134,0.39279667
calm,-685.3849,38.319084,-0.42353898,-0.14513746,-2.7424676,-10.342487,-14.3058,-9.380314,-8.362646,-7.5630555,-4.271278,-5.1227365,-4.6506023,0.3529415,0.2851098,0.3127711,0.2867593,0.31139693,0.3023326,0.3423444,0.5742191,0.6496881,0.53177273,0.4435917,0.43087214
calm,-661.0733,34.441734,-12.306264,-1.3814242,-11.037556,-9.913603,-14.676886,-9.01462,-8.979636,-7.436839,-4.4768085,-6.9662356,-6.307945,0.34913605,0.37908646,0.43497223,0.3082866,0.30117485,0.3004278,0.34571162,0.53575134,0.5310343,0.4526539,0.3794088,0.3251003
calm,-688.14795,39.731567,-4.2362046,4.52935,-7.8685074,-6.5334277,-12.615175,-9.157621,-10.960863,-3.8836665,-6.201315,-8.132658,-3.984266,0.33110288,0.32156536,0.352385,0.30399147,0.31711015,0.30128098,0.36785567,0.47291797,0.45427507,0.51689106,0.40651718,0.31811967
calm,-696.184,43.292347,-1.338744,-2.863295,-9.726071,-10.746274,-12.6231985,-10.751574,-11.628092,-4.9096727,-5.909744,-7.194377,-4.31672,0.39507616,0.3397328,0.3135775,0.33964404,0.31393546,0.33410007,0.4201622,0.52056813,0.6038262,0.5449331,0.44421643,0.44973966
calm,-676.0426,36.991802,-5.0138197,0.082524024,-7.301438,-11.217641,-11.102206,-10.098041,-11.162697,-4.3059688,-7.1337485,-7.0120993,-5.109621,0.40913248,0.3673168,0.38197935,0.3209913,0.31880373,0.40719002,0.5049272,0.55787754,0.548539,0.4526733,0.47155818,0.47485298
happy,-640.97876,33.42422,-12.551734,0.38867465,-11.189885,-9.019799,-11.488917,-9.947659,-9.267205,-9.244497,-3.074785,-7.8496833,-4.337741,0.32895645,0.32610855,0.38062647,0.35483685,0.3261632,0.37453163,0.44647333,0.43555176,0.4074123,0.42482835,0.42879784,0.32486463
happy,-636.1864,35.093945,-15.7744055,5.2202563,-10.976141,-8.533617,-11.962797,-9.089864,-6.0803666,-9.606175,-2.199135,-6.7766848,-5.8811464,0.30702716,0.31597832,0.35794136,0.34609267,0.31023017,0.34465265,0.41160592,0.4055082,0.42394742,0.4120467,0.41695505,0.38157123
happy,-668.3054,41.816498,-16.079533,-0.73487896,-9.821929,-9.342048,-14.271701,-8.601694,-8.124054,-6.5898466,-2.3714893,-6.9995728,-3.8701684,0.48842576,0.43916965,0.44533795,0.4510392,0.3865192,0.44489974,0.4793247,0.53513426,0.5008167,0.5163927,0.53967077,0.5109635
happy,-600.48145,24.434498,-16.068258,-0.3728433,-12.014858,-12.652569,-13.98352,-8.642667,-10.415514,-6.4817147,-3.4910684,-8.127217,-4.7570357,0.42754257,0.32513323,0.35671663,0.37220863,0.3235715,0.34901208,0.3925301,0.4576422,0.47729272,0.36758652,0.37958583,0.44259936
happy,-515.98785,23.741026,-20.90579,6.117326,-20.578907,-9.07874,-12.011216,-8.207965,-3.5911937,-8.536891,2.247492,-7.7176037,-0.8794285,0.37332973,0.4430854,0.39784777,0.36883065,0.32053387,0.41767612,0.35021785,0.35227627,0.44220647,0.4261138,0.4278192,0.37610924
happy,-515.3344,23.095596,-17.1126,9.630706,-16.60212,-6.708654,-9.856129,-7.235581,-2.0742433,-7.765179,4.5268865,-2.1882572,-1.6883638,0.38752007,0.2717516,0.25627828,0.38214734,0.36563075,0.31884542,0.38489872,0.39916733,0.43094087,0.348445,0.34426484,0.3535084
happy,-527.39966,19.257475,-19.323967,0.5382213,-18.14619,-14.320725,-14.507957,-12.432185,-6.065583,-7.664324,-1.6444933,-8.852769,-2.0378768,0.4021502,0.35408008,0.36369038,0.34702596,0.37077063,0.34147516,0.36192673,0.43452728,0.408982,0.38191408,0.40587634,0.37507302
happy,-495.75723,11.87912,-22.09477,-6.1196785,-20.334364,-14.4830675,-13.45019,-10.177896,-7.1718187,-9.943533,-4.506798,-8.044218,-2.8848393,0.41224682,0.33143553,0.29456758,0.321192,0.39278504,0.4897369,0.46944654,0.48520082,0.3720919,0.31287244,0.37168604,0.3806208
sad,-671.54443,42.576103,-2.0936,3.8099775,-6.6275167,-11.576194,-13.153342,-9.508354,-8.805628,-8.411629,-6.204365,-4.6985717,-3.6872714,0.45630437,0.41268203,0.3638593,0.2977969,0.2979093,0.33786353,0.51024824,0.60344416,0.48050374,0.45138568,0.47702497,0.43196183
sad,-705.0078,45.58568,2.4727564,5.6673317,-6.407808,-6.038283,-12.965172,-7.007668,-5.2584205,-7.685589,-4.208147,-4.094652,-0.98382175,0.3362223,0.26303577,0.23724853,0.31680265,0.25729302,0.23104656,0.25845537,0.4169569,0.6434378,0.62438124,0.46976376,0.3789729
sad,-685.64124,36.114017,-7.266068,-0.8868049,-10.755979,-6.5981708,-17.91143,-10.54861,-9.497459,-8.720534,-3.750564,-7.991528,-3.107922,0.3164263,0.3324216,0.3500878,0.28095958,0.29864427,0.33227405,0.39851272,0.5434385,0.4703851,0.36148056,0.35929304,0.30971748
sad,-678.249,44.94528,2.6739142,2.3980677,-7.766511,-6.603544,-12.058414,-7.3254213,-9.514661,-4.8028955,-5.373754,-4.2692313,-3.752944,0.42453334,0.37978813,0.35282725,0.4151074,0.4039676,0.39452705,0.42122838,0.52713275,0.6105592,0.56447524,0.5225126,0.47111008
sad,-556.6567,29.701183,-22.804651,0.34741908,-20.103884,-15.22065,-19.5466,-20.03114,0.19252153,-9.240677,-7.0817533,4.22669,-10.075788,0.4924015,0.4614128,0.45445943,0.41312763,0.37751698,0.42837352,0.45585003,0.43386716,0.40126944,0.36935958,0.42855892,0.4361789
sad,-564.8882,43.399483,-13.282369,2.929804,-18.95487,-8.515828,-11.820326,-15.350005,-1.3098168,-8.896291,-2.1482248,-0.017625235,-5.346656,0.4518233,0.3874252,0.34750825,0.35616893,0.32545918,0.37004048,0.40420705,0.39115676,0.42117685,0.47008702,0.46864277,0.45581657
sad,-557.0929,44.583458,-6.721098,1.6531628,-10.679312,-16.142725,-22.875536,-19.74064,-5.1676836,-15.81422,-6.3352466,0.068502136,-9.226799,0.49429396,0.46480584,0.312217,0.31323946,0.305421,0.415526,0.41426504,0.4008565,0.3622484,0.3114439,0.34930536,0.39605698
sad,-656.8761,38.328247,-2.4831483,-4.405917,-10.199,-7.7772818,-12.084178,-13.6303625,-6.9207664,-8.330552,-5.2420564,-3.3979225,-6.115059,0.47337502,0.37852436,0.25658786,0.2404001,0.23022902,0.2647345,0.32839134,0.33805466,0.3034472,0.3099233,0.4152362,0.48961478
angry,-494.1848,24.564861,-18.55389,-2.1441102,-20.52885,-5.709611,-12.355325,-11.230832,-1.8506305,-8.965132,0.83318496,-5.6683555,-4.1827087,0.40767303,0.3748379,0.28680718,0.2679291,0.25843412,0.3166454,0.3166662,0.326822,0.34404406,0.31821886,0.34130558,0.46404228
angry,-492.42822,21.744793,-17.515089,-1.9745371,-16.484747,-8.094306,-10.101716,-10.009421,-3.5671701,-6.2733803,-0.8462009,-2.928484,-5.184598,0.39813966,0.4000213,0.38397098,0.33564767,0.29969096,0.30325183,0.33203658,0.3351136,0.36836094,0.39987454,0.4565447,0.4284634
angry,-513.3215,24.677711,-14.886549,1.6734219,-15.765345,-6.8137684,-13.883917,-12.112386,-3.5680747,-5.906942,1.2895699,-4.210888,-4.5849338,0.34709102,0.28088576,0.37187293,0.4170167,0.41366675,0.50185007,0.51957595,0.45859113,0.4864312,0.41429597,0.41716537,0.40768644
angry,-481.84042,27.74437,-21.25053,-2.052127,-18.690374,-13.239825,-14.489389,-15.271253,-2.5955806,-6.1513467,-0.803641,-5.6819167,-3.2490175,0.41535944,0.37719437,0.31588498,0.25939113,0.28519666,0.37951553,0.42166856,0.5275119,0.51925135,0.48681408,0.53988725,0.48201144
angry,-408.45306,16.834948,-16.846643,-2.9989183,-25.302002,-5.5216107,-11.707304,-11.492784,-4.650388,-10.605936,2.181368,-8.772402,-3.4276175,0.3557435,0.41671768,0.37648863,0.29961228,0.272366,0.31610212,0.34017164,0.35650867,0.35333276,0.34141207,0.38192403,0.36971965
angry,-449.37433,18.521448,-20.196836,-2.0739415,-22.038633,-7.4843454,-10.935052,-12.424863,-2.035666,-10.774783,2.2313778,-5.7145295,-6.0969067,0.43371892,0.48723724,0.38153958,0.32377526,0.3219808,0.36135525,0.34515393,0.3479081,0.3917381,0.35161155,0.38938528,0.3947149
angry,-487.68237,27.743204,-13.423429,-4.6061954,-16.133175,-7.778649,-14.518955,-11.584448,-4.902126,-5.864392,3.039779,-5.138292,-2.728763,0.556986,0.5626782,0.4658528,0.44685403,0.41188946,0.46043858,0.48580778,0.44213134,0.4154926,0.4112456,0.49607646,0.5894422
angry,-478.7772,15.383598,-15.120848,-5.969349,-21.781544,-4.8651056,-14.5371,-10.396808,-5.416414,-7.8005486,2.160461,-7.1259775,-5.555426,0.40199885,0.32241148,0.36198884,0.30691996,0.3563697,0.3933745,0.36104983,0.3924936,0.37760314,0.3709206,0.4058617,0.3931409
fearful,-500.3149,17.810608,-15.170535,-2.0773273,-15.777642,-8.874517,-18.245224,-5.5678153,-4.307299,-8.282621,-0.5015414,-4.2693458,-0.78938717,0.56035525,0.43771365,0.4161153,0.43547496,0.35501885,0.3891709,0.41159403,0.44641736,0.42154697,0.41498613,0.45862257,0.48012662
fearful,-515.2971,21.567352,-17.529299,-4.6616473,-14.903229,-6.856336,-14.999382,-7.4217005,-3.5095196,-6.4636054,-2.935063,-4.8728228,-1.3347713,0.33610573,0.31647792,0.3181295,0.39021632,0.36796644,0.44052574,0.46561044,0.5495564,0.51343024,0.4243606,0.37892455,0.34017444
fearful,-513.9027,17.620918,-10.37322,-5.555545,-14.456639,-13.661126,-15.619287,-8.7290745,-6.1009336,-8.430624,-5.2560353,-2.990981,-5.2568607,0.46252906,0.40377527,0.43921027,0.48896658,0.3839127,0.34529212,0.35790133,0.35313216,0.34495792,0.38597134,0.45011446,0.4888445
fearful,-531.64307,21.014637,-10.155931,-3.3291564,-12.650647,-5.348965,-15.262241,-6.0884585,-4.4752297,-4.9676127,-3.9286354,-3.4482453,-1.9814178,0.47519416,0.4418832,0.4199614,0.5604694,0.5436132,0.47508118,0.41374612,0.42518196,0.42295587,0.418944,0.46438688,0.45480925
fearful,-412.1312,5.651117,-32.463398,-5.6256633,-21.326635,-18.710693,-22.93313,-15.062554,-1.9357193,0.69315785,12.141898,12.357574,10.100191,0.32029727,0.34099537,0.37396353,0.40386084,0.3713223,0.3775897,0.34742293,0.31777516,0.29025203,0.28252172,0.30735666,0.3400831
fearful,-468.88617,11.231158,-19.869026,-8.254539,-18.609097,-11.668582,-13.017589,-11.306784,-6.617222,-6.682213,1.2111579,9.034222,13.470866,0.55102235,0.488621,0.45678717,0.43474156,0.327321,0.35643035,0.4146094,0.4533405,0.44383392,0.47954515,0.5716621,0.5891519
fearful,-448.5536,-0.5060872,-28.129751,-9.701418,-15.036431,-17.882961,-21.361423,-15.204608,-0.9201884,2.845569,13.389119,16.076921,10.411621,0.4129831,0.38704425,0.4132717,0.33451214,0.24861908,0.23003945,0.26604235,0.2952534,0.32322434,0.34573916,0.38809153,0.41496688
fearful,-435.2723,-1.0368637,-31.857212,-14.986071,-14.883911,-18.771427,-18.999218,-14.175884,-0.39300218,7.3074665,19.198631,17.003338,4.7230134,0.30174664,0.2812304,0.3517247,0.4742859,0.4262673,0.28216103,0.19007592,0.21128286,0.25904435,0.3225177,0.3743171,0.3719296
disgust,-568.7723,41.38648,-20.588602,-0.74410874,-22.519333,-10.189406,-14.045599,-13.2410755,-7.6202393,-6.3857107,-4.323571,-4.2923055,-4.4163084,0.3361579,0.3110817,0.2799466,0.29682678,0.25418854,0.26293984,0.25999865,0.3884996,0.3438624,0.29027057,0.29266566,0.34046614
disgust,-555.22626,37.071312,-18.893452,2.6667259,-19.779774,-8.964525,-15.792887,-10.039005,-2.6619153,-8.7537775,-5.2587976,-3.5178843,-7.350936,0.42773476,0.35388583,0.3436116,0.3036983,0.27737018,0.35128996,0.4061014,0.49420112,0.5220193,0.43752772,0.4501423,0.5153626
disgust,-566.6194,27.54573,-17.379395,1.4747615,-20.311354,-10.618452,-21.167877,-11.587468,-6.7246466,-10.576738,-1.4581903,-6.4673223,-5.986881,0.39300588,0.41089728,0.3515647,0.31503192,0.2888058,0.35101578,0.4345723,0.47342172,0.4947674,0.50878084,0.5204571,0.43068528
disgust,-551.1432,40.104813,-16.053661,2.6397185,-18.07574,-12.918346,-19.437082,-16.525593,-6.8146963,-6.880786,-8.216078,-0.7076927,-9.889986,0.39140835,0.3610574,0.3836405,0.4077364,0.36458874,0.42546928,0.4855272,0.57428914,0.5510466,0.5094266,0.49180037,0.42867917
disgust,-593.0431,44.613354,-10.675564,-6.526607,-19.68949,-7.137561,-19.85479,-12.9212265,-2.6708415,-7.814739,-3.2685637,-3.4073205,-5.1693225,0.516746,0.48055845,0.4248292,0.4274226,0.4528071,0.48585454,0.5576373,0.59136885,0.55915433,0.51311076,0.5204517,0.4661058
disgust,-491.46313,21.722946,-22.711056,-6.237393,-18.200209,-11.828437,-18.59404,-5.617922,-2.333197,-8.00046,-2.737733,-1.6750263,-6.041151,0.49700668,0.36922696,0.32144725,0.27388585,0.34055263,0.34984472,0.3899476,0.45096287,0.46397904,0.45293316,0.48999345,0.47062132
disgust,-498.3971,22.388893,-24.540396,-7.5578,-18.501095,-11.887852,-20.235945,-8.054948,-4.4184246,-6.7848883,-3.6787064,-6.47079,-5.1092134,0.37927783,0.38657898,0.45468113,0.44170713,0.4247185,0.42037988,0.40921307,0.43704566,0.4705298,0.47778463,0.53930324,0.44445097
disgust,-503.1658,18.42903,-17.747852,-3.5074692,-17.931942,-14.887244,-20.960232,-9.165403,-5.514121,-5.21971,-4.5049148,-4.722966,-7.2855225,0.52551836,0.52092224,0.43130392,0.34216014,0.2953348,0.2807691,0.30593404,0.38613722,0.41836914,0.42913827,0.47662178,0.47007614
surprised,-674.47253,27.77725,-3.5235877,-1.3850497,-10.04802,-5.166106,-11.8036785,-7.1284285,-8.991597,-6.312835,-7.488546,-7.431822,-3.8595746,0.46315292,0.33079073,0.28375185,0.30103695,0.34792992,0.38700232,0.38748708,0.3962291,0.40615928,0.39099666,0.37057644,0.34087372
surprised,-564.66315,27.708574,-16.631966,-5.076628,-16.063301,-11.153727,-19.736723,-7.8752694,-5.8800936,-9.088078,-5.739899,-4.5160236,0.5289252,0.4290384,0.34178475,0.2909184,0.32787418,0.3563306,0.3703711,0.37577683,0.4294611,0.4810319,0.47725233,0.5391217,0.48216978
surprised,-594.4238,23.884155,-9.509508,-2.3971727,-12.342101,-8.000574,-15.709014,-6.9479027,-7.8535213,-5.577291,-2.6072392,-6.500561,-1.6161299,0.3728874,0.36587197,0.40912697,0.42710283,0.42799357,0.4775153,0.4169663,0.41699767,0.39235085,0.3765034,0.42250267,0.35332283
surprised,-573.0157,17.711634,-16.99191,-5.3056674,-18.236132,-11.264556,-22.77851,-8.043084,-9.1565,-7.9687743,-5.585245,-4.2754025,3.3949068,0.4185713,0.30578855,0.3066313,0.33849475,0.35083878,0.37833357,0.45665675,0.45161462,0.4776208,0.4710832,0.4770183,0.4500455
surprised,-520.1348,31.557789,-17.833134,-7.729855,-20.364079,-11.093949,-14.797736,-10.35822,-5.414673,-8.053275,3.5743177,-1.3161584,0.750595,0.5166985,0.53068304,0.4594072,0.4215851,0.40244487,0.39483082,0.40039578,0.44973272,0.4453825,0.44725442,0.46312404,0.51101434
surprised,-532.2856,23.546267,-20.219511,-3.9238043,-22.697927,-14.89932,-15.762774,-9.352172,-2.537649,-5.116631,3.2889116,-3.323923,-0.26297632,0.52005756,0.44966868,0.34695774,0.3443512,0.32208198,0.38259175,0.4116554,0.3927311,0.40386617,0.42219245,0.4558011,0.4855213
surprised,-487.31763,21.16238,-5.810097,-1.2839094,-12.804879,-4.726566,-15.625044,-0.6971926,-5.591083,-4.3525352,-5.068164,-4.8384147,1.2102529,0.4289446,0.4178232,0.39541247,0.3718057,0.37358257,0.45616046,0.4598426,0.43232906,0.39111248,0.4383262,0.5100708,0.47846064
surprised,-509.0464,27.80902,-5.9938784,-1.8206336,-7.7166896,-10.47562,-11.163506,-7.038662,-5.343062,-5.391945,-6.5189304,-1.776792,-0.18769234,0.52309,0.47136617,0.41216403,0.43699455,0.4048118,0.45213312,0.48162308,0.53735703,0.50889194,0.46124098,0.5134562,0.5384965
neutral,-694.2315,50.040554,0.55226666,14.545629,3.444762,-2.4693272,-3.988867,-10.599405,-7.2048903,1.9541297,-4.2952814,2.2685385,-5.363429,0.54884493,0.6030794,0.53133404,0.49863344,0.52705157,0.5721853,0.5622753,0.628128,0.65716755,0.69171625,0.6511342,0.5984813
neutral,-683.9196,49.147438,-1.7723218,19.475555,1.9769548,-0.55906355,-4.7360053,-12.186054,-5.4750223,2.4511197,-4.1994586,1.8152306,-5.2390347,0.5546995,0.58132774,0.53836524,0.47252154,0.49861962,0.55617344,0.50814456,0.5541649,0.59172386,0.6633901,0.64235425,0.5876462
neutral,-678.07904,51.52771,-0.038086865,14.368165,0.8338912,-0.18541197,-6.124986,-10.725261,-7.6141896,1.4321214,-3.8672495,2.2190194,-5.85153,0.6074874,0.57828623,0.5033126,0.55607414,0.54159963,0.52440804,0.5445101,0.585851,0.6660828,0.66100764,0.57143915,0.52891475
neutral,-674.43964,50.828194,1.7249597,14.461126,3.074211,1.7510953,-7.5708923,-11.271994,-7.13256,2.0016143,-2.714117,0.932739,-4.972868,0.60083157,0.50225717,0.47064415,0.5097824,0.5856866,0.59435517,0.55769616,0.6251583,0.6122945,0.57613873,0.59740996,0.5768865
calm,-709.8828,56.29944,2.662531,16.805483,3.5649443,-0.87476546,-5.644425,-8.770026,-8.923412,2.0694683,-4.683158,1.2033602,-5.316927,0.45194784,0.48611698,0.53306705,0.49642974,0.49102747,0.5426964,0.5206839,0.53273284,0.5592231,0.6125054,0.65507364,0.5554416
calm,-695.86975,61.8713,-0.8042816,14.567588,4.735579,-2.691877,-7.006919,-8.064504,-8.452818,2.1760664,-3.8065197,0.0072570816,-5.6784153,0.52984285,0.5095065,0.53746265,0.61002535,0.5542924,0.57778525,0.6454015,0.6235722,0.62400496,0.6085042,0.60546273,0.4981766
calm,-688.43396,58.45584,0.19532128,14.347579,2.147526,1.7945894,-6.217292,-8.795672,-8.008653,2.5240698,-2.255685,0.7496598,-5.339111,0.5082154,0.5175806,0.54557234,0.5641806,0.56890434,0.5551744,0.57406014,0.5931146,0.61074114,0.61783415,0.6125625,0.5067896
calm,-685.4515,62.541225,-0.8261391,16.144678,2.891825,1.5114288,-6.2234745,-8.806564,-7.2023883,1.1583246,-2.2637901,1.3000518,-4.9428387,0.47347343,0.5091019,0.5131392,0.5002195,0.48174682,0.523694,0.5503228,0.5713136,0.61646193,0.6515623,0.6453946,0.55258405
calm,-718.6157,64.94728,1.9010293,16.33155,4.0042405,-1.5176965,-5.8456135,-5.3711743,-8.0974455,2.5307677,-1.2224076,-0.30089906,-5.0555024,0.46738738,0.5208415,0.5375145,0.52431434,0.56376815,0.63319206,0.6892161,0.7026252,0.6129047,0.54439664,0.58542395,0.5362897
calm,-678.8852,60.24432,-2.4052527,13.981015,1.6262014,-2.2108362,-8.577353,-8.015344,-8.345558,2.991699,-2.512611,-1.5247275,-5.6491785,0.5020955,0.52050066,0.47950292,0.55476385,0.55922645,0.5558574,0.59258586,0.63821876,0.6375267,0.58560437,0.5451785,0.4957893
calm,-687.784,61.919678,2.9957113,11.420323,4.4978356,1.2314445,-8.976568,-6.93492,-8.936617,3.1329415,0.26412785,0.36995727,-4.83661,0.44660115,0.51945996,0.49512714,0.43760055,0.46511388,0.4713638,0.48256838,0.49885583,0.48995122,0.55522144,0.69832116,0.5526528
calm,-669.3351,56.184063,-3.9064758,15.831812,2.2213151,0.40576243,-10.832254,-10.301562,-7.9346514,4.79555,-2.0441551,-0.63307667,-7.124411,0.4421896,0.5354222,0.5416084,0.5119714,0.5299943,0.5928913,0.5922305,0.5849082,0.5377368,0.5399911,0.5548732,0.44158152
happy,-630.4844,55.85235,-4.846811,14.766146,-2.3529184,-4.4143267,-8.338184,-11.595629,-6.6747723,0.13697655,-8.877775,2.5722437,-8.064328,0.59697765,0.5329591,0.51000756,0.5626617,0.62791526,0.55353415,0.54746914,0.5634342,0.557771,0.5600883,0.5927594,0.5727832
happy,-610.3609,53.820595,-5.103017,17.301193,0.7623974,-5.3264484,-6.6245155,-12.669138,-6.569199,2.280546,-8.218486,5.0824437,-7.7346764,0.56277573,0.5462266,0.5078556,0.54956704,0.55003333,0.5401188,0.5096667,0.51980746,0.51292026,0.5379058,0.5989734,0.5695261
happy,-642.2666,54.739784,-1.5624719,12.108255,-1.5802337,-2.6530116,-9.055992,-13.778261,-8.004792,3.8767343,-8.001146,2.607437,-6.228378,0.4895379,0.4974351,0.52950215,0.49588606,0.44276434,0.46394473,0.46948352,0.5449703,0.60344684,0.5844654,0.5948151,0.60248506
